author,url,text,section,title,sub_title,date,_id
247,https://www.brasil247.com/pt/247/economia/388923/Governo-atrasa-repasses-e-construtoras-do-MCMV-amea%C3%A7am-demitir-50-mil.htm,"247  - Sob alegação de atrasos no repasse de pagamentos devidos pelo governo federal, construtoras que atuam no programa Minha Casa, Minha Vida avisaram ao Palácio do Planalto que vão começar a demitir trabalhadores. Empresários falam em dispensar até 50 mil empregados nos próximos dez dias. A dívida seria de R$ 450 milhões. De acordo com dados Câmara Brasileira da Indústria da Construção (CBIC), indicam que o Minha Casa, Minha Vida representa dois terços do mercado imobiliário brasileiro. O setor da construção chegou a empregar 3,4 milhões de pessoas, mas atualmente emprega 2 milhões. As informações são da  coluna Painel .  O porta-voz do recado dos construtores foi o presidente da CBIC, José Carlos Martins, enviou mensagens aos ministros da Casa Civil, do Desenvolvimento Regional e da Economia informando que “não consegue mais segurar o pessoal”. O Ministério do Desenvolvimento Regional informou que atrasos em janeiro e fevereiro foram consequênci9a de contingenciamentos, mas há esforço para antecipar limites para os próximos meses. ""Importante ressaltar que, desde o início do ano, o ministério liberou R$ 732 milhões para o programa"", diz nota da pasta.  O órgão informou que não houve aviso formal de demissões, mas reconheceu que “tem recebido reclamações de pagamentos abaixo do necessário”.    ",economia,"
        Governo atrasa repasses, e construtoras do MCMV ameaçam demitir 50 mil
          ","Sob alegação de atrasos no repasse de pagamentos devidos pelo governo federal, construtoras que atuam no programa Minha Casa, Minha Vida avisaram ao Planalto que vão começar a demitir trabalhadores; empresários falam em dispensar até 50 mil empregados nos próximos dez dias; a dívida seria de R$ 450 milhões",02/04/2019 09:00:00,
Por Vitor Abdala – Repórter da Agência Brasil,https://www.brasil247.com/pt/247/economia/389184/Endividamento-de-fam%C3%ADlias-brasileiras-atinge-maior-patamar-desde-2015.htm,"Por Vitor Abdala – Repórter da Agência Brasil. O percentual de famílias brasileiras com dívidas (em atraso ou não) chegou a 62,4% em março deste ano. O índice é superior aos 61,5% de fevereiro deste ano e aos 61,2% de março do ano passado. Esse também é o maior patamar de endividamento das famílias desde setembro de 2015, segundo dados da Pesquisa de Endividamento e Inadimplência do Consumidor, divulgada hoje (4) pela Confederação Nacional do Comércio de Bens, Serviços e Turismo (CNC). Já as famílias inadimplentes, ou seja, aquelas que têm dívidas ou contas em atraso, ficou em 23,4% em março deste ano, acima dos 23,1% do mês anterior. Na comparação com março do ano passado (25,2%), no entanto, o indicador teve uma queda de 1,8 ponto percentual. O percentual de famílias que declararam não ter condições de pagar suas contas ou dívidas em atraso aumentou de 9,2% em fevereiro para 9,4% em março deste ano. No entanto, continuou abaixo do patamar de março do ano passado (10%). Segundo a economista da CNC Marianne Hanson, além da recuperação gradual das concessões de crédito e do consumo das famílias, há um fator sazonal que influi nos resultados: a incidência dos gastos extras de início de ano, ocasionando uma demanda maior por empréstimos. O cartão de crédito foi apontado como o principal motivo das dívidas por 78% das famílias endividadas, seguido por carnês, para 14,4%, e, em terceiro, por financiamento de carro, para 10%.",economia,"
        Endividamento de famílias brasileiras atinge maior patamar desde 2015
          ","O percentual de famílias brasileiras com dívidas (em atraso ou não) chegou a 62,4% em março deste ano; o índice é superior aos 61,5% de fevereiro deste ano e aos 61,2% de março do ano passado; esse também é o maior patamar de endividamento das famílias desde setembro de 2015, segundo dados da Pesquisa de Endividamento e Inadimplência do Consumidor, divulgada pela Confederação Nacional do Comércio de Bens, Serviços e Turismo ",04/04/2019 11:45:00,
Rute Pina,https://www.brasil247.com/pt/247/economia/388936/Brasil-deixou-de-arrecadar-R$-2-bilh%C3%B5es-com-isen%C3%A7%C3%B5es-a-agrot%C3%B3xicos-em-2018.htm,"Rute Pina,  Brasil de Fato  - Em apenas um ano, o Estado brasileiro deixou de arrecadar R$ 2,07 bilhões em isenções fiscais concedidas à comercialização de agrotóxicos. Em 2018, as desonerações aos insumos agrícolas cresceram 32% na comparação com o ano anterior, quando a renúncia fiscal foi de R$ 1,57 bilhão. Entre 2015 e 2018, as isenções acumularam R$ 7,1 bilhões – valor próximo ao que o governo federal pretende economizar com a reforma da Previdência dos militares, por exemplo. Segundo o ministro da Economia, Paulo Guedes, a estimativa é que o país tenha uma economia líquida de R$ 10 bilhões em dez anos com a proposta encaminhada ao Congresso Nacional. Os produtos agrícolas têm redução de 60% da base de cálculo do Imposto sobre Circulação de Mercadorias e Prestação de Serviços (ICMS), além da isenção total do Imposto sobre Produtos Industrializados (IPI) de determinados tipos de agrotóxicos. O argumento dado é que os agrotóxicos são insumos essenciais e imprescindíveis para a atividade agrícola e para a economia nacional, explica o engenheiro agrônomo Leonardo Melgarejo. ""Isso foi estabelecido com base na resposta dos adubos, mas que foi estendido aos venenos agrícolas. Hoje, nós sabemos que o uso desses produtos causa danos para a sociedade e para a própria agricultura, na medida em que força o surgimento de pragas mais resistentes"", diz. Melgarejo é professor da Universidade Federal de Santa Catarina (UFSC) e coordena o Grupo de Trabalho sobre Transgênicos e Agrotóxicos da Associação Brasileira de Agroecologia (ABA). Ele considera ""escandalosas"" as renúncias fiscais em um contexto de austeridade e em que se discute alterações na Previdência. ""Esse é o principal problema. O Estado retira dinheiro da educação e da saúde e deixa de cobrar dinheiro de empresas transnacionais que provocam danos para a saúde. Quando sabemos que, em um processo gradativo e mediado, é possível transferir o modelo de produção viciado em veneno para um modelo de base agroecológica."" O defensor público Marcelo Novaes pondera que os venenos são usados, principalmente, na produção em larga escala de commodities, principalmente soja e milho. Ele avalia que este montante é uma ""gota no oceano"" de privilégios dados ao setor. Do total de agrotóxicos utilizados no Brasil, 52% são direcionados para plantações de soja, cana-de-açúcar e milho. ""Ou seja, você está desonerando o agrotóxico que vai ser utilizado em uma atividade utilizada basicamente para a produção de commodities ou produtos produzidos em larga escala, como a cana açúcar, ou para a exportação"", ele continua. ""A crise fiscal do nosso país decorre disso. Dessa transferência de renda da sociedade para o setor latifundiário e exportador."" Falta transparência O cálculo é ainda maior se consideradas as isenções dadas pelos estados. Novaes investigou, no âmbito da Defensoria Pública, a perda tributária com as desonerações do ICMS em São Paulo. Em 2015, o estado deixou de arrecadar R$ 1,2 bilhão com a comercialização, importação e transporte do insumo – valor menor do que o orçamento da Secretaria Estadual de Agricultura no mesmo ano, de R$ 1,12 bilhão. Deste montante, R$ 400 milhões foram fruto do Convênio nº 100/97 do Conselho Nacional de Política Fazendária (Confaz), que permite redução da base de cálculo dos impostos e está sendo questionado no Supremo Tribunal Federal (STF). Em 2016, o Partido Socialismo e Liberdade (PSOL) ajuizou uma ação que questiona constitucionalidade das cláusulas. As isenções também foram questionadas em Santa Catarina. Há três meses, foi publicada a Tributação Verde, uma lei que passa a cobrar ICMS de agrotóxicos no estado. A perda de arrecadação estimada no estado é de R$750 milhões. A legislação entra em vigor a partir do dia 1º de abril. Marcelo Novaes calcula que as renúncias, em âmbito estadual e nacional, podem chegar a valores maiores do que o divulgado. Isso porque os valores não incluem a isenção tributária ou alíquota zero na importação dos agrotóxicos. Só de glifosato, o país importou mais de R$ 500 milhões em 2018. ""Além dessa desoneração, existe a perda de arrecadação tributária que não está computada porque o agrotóxico é um insumo. E como insumo, ele pode ser abatido integralmente dos impostos sobre a renda do produtor rural, pessoa física ou jurídica"", explica o defensor. ""Assim como você deduz integralmente os gastos de saúde da sua renda tributável. Em um setor em que eu estimo que 90% dos agrotóxicos são utilizados por médios e grandes produtores para a atividade de produção de commodities, você está deixando de colocar impostos na sua cesta"", completa. Além disso, Novaes amplia a discussão e pondera que a arrecadação dos produtos agropecuários, de maneira geral, é irrisória. Ele lembra da isenção de imposto para exportação, pela Lei Kandir, e que o setor também tem tratamento privilegiado para a compra de fertilizantes, adubação química, aquisição de maquinário e benefícios fiscais no uso da água para irrigação. ""Em outros países há a chamada tributação verde, com base na premissa 'quem polui, paga'. Aqui é quem polui, não paga; quem lucra, não paga"", critica o defensor público. Leonardo Melgarejo também se preocupa com a flexibilização do uso dos agrotóxicos e, por isso, acredita que o valor das renúncias tende a subir. Nos primeiros dois meses de governo de Jair Bolsonaro (PSL), o Ministério da Agricultura, Pecuária e Abastecimento (Mapa) publicou a autorização de 86 novos produtos elaborados com agrotóxicos; uma média de dois venenos liberados a cada três dias. ""Os interesses do agronegócio fazem pressão em todos os governos; eles estiveram envolvidos em todas as administrações. Mas, neste momento, se tornou obsessiva a sua pressa por obtenção de benefícios"", finaliza.",economia,"
        Brasil deixou de arrecadar R$ 2 bilhões com isenções a agrotóxicos em 2018
          ","Em apenas um ano, o Estado brasileiro deixou de arrecadar R$ 2,07 bilhões em isenções fiscais concedidas à comercialização de agrotóxicos; em 2018, as desonerações aos insumos agrícolas cresceram 32% na comparação com o ano anterior, quando a renúncia fiscal foi de R$ 1,57 bilhão",02/04/2019 10:02:00,
Sputinik,https://www.brasil247.com/pt/247/economia/389143/Mercado-confirma-fim-da-lua-de-mel-e-pessimismo-com-bolsonarismo.htm,"Sputinik –  Pela primeira vez no ano, economistas de instituições financeiras reduziram a estimativa de alta do PIB para – abaixo da marca de 2%. A queda na previsão de crescimento acompanha uma tendência observada nos últimos boletins Focus, realizados pelo Banco Central semanalmente. Especialistas explicam o que pode estar por trás do pessimismo. Para o economista do Instituto Brasileiro de Economia da Fundação Getúlio Vargas (IBRE FVG), Marcel Balassiano, a piora no humor do mercado pode ser explicada pelos resultados macroeconômicos do último trimestre de 2018 e do primeiro em 2019, que trouxeram indicadores abaixo do esperado. Ele também acredita que a possibilidade de desidratação da reforma da previdência no Congresso tem impacto direto no pessimismo. ""Após o período eleitoral, os índices de confiança apresentaram tendência de alta e as variáveis do mercado financeiro ensaiaram trajetória de crescimento. A FGV pondera a situação atual e a expectativa para o futuro. Essa melhoria da confiança está ligada a expectativas e não a mudança de fato no cenário estabelecido. Só que os problemas do governo — como a briga entre o presidente e o Rodrigo Maia — levam a uma incerteza maior e a uma diminuição da confiança"", pondera o economista. No mês de março, o Índice de Confiança Empresarial (ICE) metrificado pela FGV caiu para o menor nível desde outubro de 2018. Marcel ressalta que, até que a reforma seja aprovada, a oscilação na expectativa e na bolsa serão comuns. Para ele, o mercado reage muito mais rápido à movimentação política que a economia porque tenta precificar ganhos e perdas. Assim, ""o timing de como vai acontecer a votação da reforma, as mudanças que ocorrerão ou não, tudo isso vai ditar o rumo nos próximos meses principalmente em relação ao mercado financeiro e na confiança e projeções do empresariado"". ""No fim das contas, a grande questão para 2019 seja talvez não econômica, mas sim política. Da reforma da previdência depende um crescimento mais forte ou não no futuro"", avalia. Economista-chefe da Porto Seguro Investimentos, José Penna concorda, destacando que ""embora haja convicção de que a reforma será aprovada, duas questões permanecem: o prazo e o nível de economia fiscal após a tramitação, já que há expectativa de diluição da economia originalmente pretendida"" pela equipe do ministro da Economia, Paulo Guedes. ""O próprio presidente deixou aberta a possibilidade de se rediscutir a idade mínima para aposentadoria de mulheres e há um aparente consenso no Congresso contra as mudanças no Benefício de Prestação Continuada (BPC)"", menciona, em referência ao pagamento concedido a idosos de baixa-renda que atualmente é de um salário mínimo e pelo texto seria fixado em R$400 reais até que se complete 70 anos de idade. Penna também ressalta a agenda de desaceleração mundial. Para ele, a instalação de tensões comerciais entre China e Estados Unidos produziu efeitos-cascata mundiais, impactando sobretudo a Europa. ""Há questões específicas, como a decisão do governo chinês em desacelerar a economia nacional desde 2016 e que produziu uma queda nos indicadores globais de forma defasada. O Brexit e indicadores de produtividade na Europa também contam"". O economista destaca que o mercado vai estar de olho nos resultados das negociações entre Planalto e Congresso. Ao final da viagem para Israel nesta quarta, Bolsonaro falou à imprensa sobre ""jogar pesado na questão da Previdência"". Ele deve receber líderes partidários ainda nesta semana, na tentativa de reparar o relacionamento estremecido com parlamentares.",economia,"
        Mercado confirma fim da lua de mel e pessimismo com bolsonarismo
          ","Pela primeira vez no ano, economistas de instituições financeiras reduziram a estimativa de alta do PIB para – abaixo da marca de 2%. A queda na previsão de crescimento acompanha uma tendência observada nos últimos boletins Focus, realizados pelo Banco Central semanalmente e poucos acreditam no sucesso da administração de Jair Bolsonaro",04/04/2019 06:00:00,
Por Fernanda Cruz – Repórter da Agência Brasil,https://www.brasil247.com/pt/247/economia/389197/Produ%C3%A7%C3%A3o-de-ve%C3%ADculos-tem-queda-de-10-em-mar%C3%A7o-mostra-Anfavea.htm,"Por Fernanda Cruz – Repórter da Agência Brasil. A produção de veículos montados no país foi de 240.546 unidades em março, queda de 10% na comparação com o mesmo mês do ano anterior, conforme divulgado hoje (4) pela Associação Nacional dos Fabricantes de Veículos Automotores (Anfavea). Em relação a fevereiro, houve redução de 6,4%. O presidente da Anfavea, Antonio Carlos Botelho Megale, disse que três fatores influenciaram o resultado negativo em produção: a greve dos trabalhadores, a enchente na fábrica da Mercedes-Benz e a redução das exportações, Além disso, março também teve um dia útil a menos devido ao carnaval. Megale defendeu a importância da manutenção dos bons índices de produção de veículos, responsável pela geração de emprego e renda. “Relatório do Banco Central para o biênio de 2017 e 2018 diz que as montadoras são responsáveis por um terço do crescimento industrial do Brasil, um quarto do crescimento total do [Produto Interno Bruto] PIB, o que mostra a relevância do setor. Queremos que os investimentos de produção fiquem no Brasil.” Licenciamento O licenciamento de automóveis novos apresentou alta de 0,9% em março, na comparação com março de 2018. Na comparação com fevereiro, a alta foi de 5,3%. No acumulado desde o início do ano, na comparação com o mesmo período em 2018, houve alta de 11,4%. A média diária, de 11 mil unidades, foi a maior desde 2014 para um mês de março. A exportação, no entanto, continua trazendo números pessimistas para o setor, devido à crise econômica da Argentina, principal importadora dos veículos brasileiros. Houve queda de 42,2% em março, na comparação com março de 2018. No acumulado a redução foi de 42%. Em relação a fevereiro, a retração foi de 3,7%. “Vamos ter um primeiro semestre absolutamente comprometido, mas esperamos que comece a melhorar [posteriormente]”, disse ele. A Argentina continua predominante nas importações, respondendo por 60% da fatia do mercado. Outros países, entretanto, têm se destacado, como o México, que foi responsável por 13% das importações da produção brasileira. A Colômbia cresceu de 3% no ano passado para 10% este ano. Agronegócio A comercialização de máquinas agrícolas mostrou resultado otimista, com alta de 7% em março, na comparação ao mesmo mês em 2018. Em relação a fevereiro, houve aumento de 31,6%. No acumulado, foi registrado alta de 23,5%. “A safra está muito boa, será a segunda melhor safra da história. Temos toda a safra de soja comercializada a preço muito bom com a China, o setor está capitalizado, com alto nível de confiança”, disse Megale.",economia,"
        Produção de veículos tem queda de 10% em março, mostra Anfavea
          ","A produção de veículos montados no país foi de 240.546 unidades em março, queda de 10% na comparação com o mesmo mês do ano anterior, conforme divulgado pela Associação Nacional dos Fabricantes de Veículos Automotores (Anfavea); em relação a fevereiro, houve redução de 6,4%",04/04/2019 13:41:00,
247,https://www.brasil247.com/pt/247/mundo/389199/Nazismo-foi-movimento-de-extrema-direita-diz-minist%C3%A9rio-de-Israel-a-Bolsonaro.htm,"247 -  Após o presidente Jair Bolsonaro afirmar, durante visita oficial a Israel, que o nazismo foi um ""movimento de esquerda"", a jornalista e escritora Noga Tarnopolsky, que vive em Jerusalém, republicou um Twitter onde o Ministério das Relações Exteriores israelense indica o site do Yad Vashem, o Museu do Holocausto, para que Bolsonaro se informe sobre a real definição do ""Nacional Socialismo"". A postagem do ministério israelense vem na esteira da declaração feita pro Bolsonaro e pelo ministro das Relações Exteriores do Brasil, Ernesto Araújo, de que o nazismo, que resultou na morte de mais de 6 milhões de judeus durante a Segunda Guerra Mundial, foi um ""movimento de esquerda. ""Sem dúvidas. É o Partido Nacional Socialista da Alemanha"", disse Bolsonaro ao ser indagado se concordava com a tese defendida pelo chanceler Ernesto Araújo e que virou piada mundial pela negativa histórica. O site do Yad Vashem destaca em uma análise histórica que o holocausto judeu foi decorrente do clima de frustração na Alemanha após a Primeira Guerra Mundial e que ""junto a intransigente resistência e alertas sobre a crescente ameaça do Comunismo, criou solo fértil para o crescimento de grupos radicais de direita na Alemanha, gerando entidades como o Partido Nazista"". Confira a postagem de Noga Tarnopolsky sobre o assunto.  Complete response of  @IsraelMFA  to Bolsonaro Holocaust lies: “I refer you to  @YadVashem ’s web site and the definition of ‘National Socialism.’”  pic.twitter.com/fnQt1VxJ4h",mundo,"
        Nazismo foi movimento de extrema direita, diz ministério de Israel a Bolsonaro
          ","Após o presidente Jair Bolsonaro afirmar que o nazismo foi um ""movimento de esquerda"", a jornalista Noga Tarnopolsky republicou um Twitter onde o Ministério das Relações Exteriores de Israel indica o site do Yad Vashem, o Museu do Holocausto, para que Bolsonaro se informe sobre a real definição do ""Nacional Socialismo""; o site destaca  que o holocausto judeu foi decorrente do clima de frustração na Alemanha após a 1ª Guerra Mundial ""que criou o crescimento de grupos radicais de direita na Alemanha, gerando entidades como o Partido Nazista""",04/04/2019 14:10:00,
Sputnik,https://www.brasil247.com/pt/247/mundo/389138/Come%C3%A7a-na-Venezuela-processo-penal-contra-Guaid%C3%B3.htm,"Sputnik -  A justiça venezuelana iniciou um processo penal contra o autoproclamado presidente interino da Venezuela, o líder da oposição Juan Guaidó, segundo anunciou o chefe do Comitê de Legislação da Assembleia Constituinte, Julio García Serpa. De acordo com ele, o processo será conduzido pelo Supremo Tribunal e pelo procurador-geral. Na terça-feira (2), a Assembleia Constituinte aprovou a continuidade do processo de investigação contra Guaidó. Na quarta-feira (3), o presidente da Assembleia, Diosdado Cabello explicou que isso significa retirar a imunidade parlamentar do líder da oposição. ""Tudo é realizado no âmbito da Constituição e da lei"", assegurou Diosdado Cabello. ""A justiça decidirá com base em evidências relevantes. Ele terá terá um advogado de defesa. A justiça será aplicada"", indicou García Serpa. ""Ele terá que pagar por tudo o que fez, terá que pagar pela traição à pátria"", declarou. Anteriormente, o Supremo Tribunal de Justiça (STJ) da Venezuela pediu à Assembleia Constituinte para suspender a imunidade parlamentar do autoproclamado presidente interino venezuelano, Juan Guaidó. Em janeiro, Guaidó se declarou presidente interino da Venezuela após contestar a vitória eleitoral de Maduro. Os EUA reconheceram Guaidó como presidente e pediram a Maduro que se demitisse. Maduro, por sua vez, chamou Guaidó de marionete norte-americana e acusou os EUA de tentarem orquestrar um golpe.",mundo,"
        Começa na Venezuela processo penal contra Guaidó
          ","A justiça venezuelana iniciou um processo penal contra o autoproclamado presidente interino da Venezuela, o líder da oposição Juan Guaidó, segundo anunciou o chefe do Comitê de Legislação da Assembleia Constituinte, Julio García Serpa; de acordo com ele, o processo será conduzido pelo Supremo Tribunal e pelo procurador-geral",04/04/2019 05:20:00,
Sputnik,https://www.brasil247.com/pt/247/mundo/389141/Netanyahu-n%C3%A3o-descarta-ocupa%C3%A7%C3%A3o-militar-da-Faixa-de-Gaza.htm,"Sputnik -  Israel não descarta a possibilidade de reocupar militarmente a Faixa de Gaza, de acordo com o primeiro-ministro israelense, Benjamin Netanyahu. ""Todas as opções ainda estão sobre a mesa, incluindo a entrada em Gaza e a ocupação, dependendo do que for melhor para Israel"", afirmou Netanyahu à emissora de rádio estatal Kan, pouco antes de viajar para Moscou para se encontrar com o presidente russo, Vladimir Putin. ""No entanto, essa é a última opção e não a primeira"", acrescentou o premiê. Na semana passada, o jornal Maariv publicou uma reportagem sobre a existência de um plano do exército israelense para reocupar a Faixa de Gaza após as eleições israelenses de 9 de abril. De acordo com o jornal de Tel Aviv, o plano está pronto, mas, para ser executado, será necessária a aprovação do governo que será escolhido nas urnas. Israel ocupou a Faixa de Gaza até 2005, tirando tropas e agricultores de lá, mas não deixando de controlar tudo o que entra e sai da Faixa de Gaza, sejam pessoas ou bens. Netanyahu disse que o exército não entrou em Gaza, porque Israel não quer governar mais de dois milhões de palestinos. Outra opção seria entregar o território a um país terceiro, algo que Netanyahu acha impossível: ""Falei com muitos líderes árabes sobre esta possibilidade e ninguém quer."" Embora Israel e o Hamas estejam atualmente negociando calmaria para a Faixa de Gaza, Netanyahu descartou um acordo político.",mundo,"
        Netanyahu não descarta ocupação militar da Faixa de Gaza
          ","Israel não descarta a possibilidade de reocupar militarmente a Faixa de Gaza, de acordo com o primeiro-ministro israelense, Benjamin Netanyahu",04/04/2019 05:39:00,
Prensa Latina,https://www.brasil247.com/pt/247/mundo/389167/China-desmente-envio-de-militares-%C3%A0-Venezuela.htm,"Prensa Latina -  A China desmentiu nesta quarta-feira (3) as informações sobre a suposta presença de seus militares na Venezuela para assessorar o presidente Nicolás Maduro; o país asiático reitera a postura de não ingerência nos assuntos internos de outros países. Geng Shuang, porta-voz do ministério das Relações Exteriores, assegurou que são notícias falsas e seu governo promove a busca de saída pacífica e do dialogo para à situação do país sul-americano. 'A posição da China sobre a Venezuela sempre foi clara, apoiamos com firmeza as leis e normas básicas das relações internacionais e nos opomos à interferência estrangeira nas questões internas de outras nações', afirmou. Desde o surgimento das tensões na Venezuela em meados de janeiro passado, a China defendeu as relações bilaterais e manifestou seu firme apoio aos esforços do presidente Nicolás Maduro para salvaguardar a soberania nacional, a independência e a estabilidade de seu território, mas sem intromissão alguma.",mundo,"
        China desmente envio de militares à Venezuela
          ",A China desmentiu nesta quarta-feira (3) as informações sobre a suposta presença de seus militares na Venezuela para assessorar o presidente Nicolás Maduro; o país asiático reitera a postura de não ingerência nos assuntos internos de outros países,04/04/2019 09:52:00,
247,https://www.brasil247.com/pt/247/economia/388926/Desemprego-explode-mas-a-culpa-%C3%A9-do-IBGE-diz-Jair-Bolsonaro.htm,"247  - O presidente Jair Bolsonaro voltou a criticar a metodologia empregada pelo Instituto Brasileiro de Geografia e Estatística, o IBGE, para medir a taxa de desemprego no País. Segundo dados divulgados pelo órgão, o índice aumentou para 12,4% no trimestre encerrado em fevereiro, atingindo 13,1 milhões de pessoas. O percentual era de 11,6% no trimestre anterior. De acordo com o instituto, a alta representa a entrada de 892 mil pessoas na população desocupada. ""Com todo respeito ao IBGE, essa metodologia, em que pese ser aplicada em outros países, não é a mais correta. (...) Tenho dito aqui, fui muito criticado, volto a repetir, não interessam as críticas. Tem de falar a verdade"", afirmou o chefe do Planalto à Record nesta segunda-feira (1). ""Como é feita hoje em dia a taxa? Leva-se em conta quem está procurando emprego. Quem não procura emprego, não está desempregado. (...) Então, quando há uma pequena melhora, essas pessoas que não estavam procurando emprego, procuram, e, quando procuram e não acham, aumenta a taxa de desemprego. É uma coisa que não mede a realidade. Parecem índices que são feitos para enganar a população"", acrescentou. De acordo com o presidente, ""é fácil ter a metodologia precisa no tocante à taxa de desemprego. É você ver dados bancários, dados junto à Secretaria de Trabalho, quantos empregos geramos a mais ou a menos no mês"". Em outubro do ano passado, depois de eleito presidente, Bolsonaro disse à TV Bandeirantes que pretendia mudar a metodologia da entidade para calcular a taxa de desemprego porque os beneficiários do Bolsa Família são contabilizados como empregados. Em nota, o IBGE afirmou na época que o levantamento segue padrões internacionais. O instituto também negou que beneficiários do Bolsa Família não são considerados empregados.",economia,"
        Desemprego explode, mas a culpa é do IBGE, diz Jair Bolsonaro
          ","Após o IBGE divulgar uma explosão no desemprego, que atinge agora 13,1 milhões de pessoas (no trimestre encerrado em fevereiro), o presidente Jair Bolsonaro voltou a culpar o IBGE. Para ele, a questão não é a economia, mas a metodologia empregada pela instituição para medir a taxa; quase um milhão de pessoas somaram-se ao exército da população desocupada; mesmo reconhecendo que a metodologia do IBGE é utilizada internacionalmente, Bolsonaro acusou o instituto: ""Parecem índices que são feitos para enganar a população""",02/04/2019 09:29:00,
247,https://www.brasil247.com/pt/247/brasil/389172/87-dos-brasileiros-defendem-Temer-na-pris%C3%A3o-diz-pesquisa.htm,"247  - A pesquisa Atlas Político, feita com 2.000 pessoas entre os dias 1 e 2 de abril, apontou que 87,1% dos entrevistados se mostraram a favor da prisão do ex-presidente Michel Temer (MDB). O Ministério Público Federal (MPF) em São Paulo ofereceu nesta terça-feira (2) denúncia à Justiça contra Michel Temer (MDB) e uma filha dele, Maristela Temer, pelo crime de lavagem de dinheiro, agravado por ser praticado por associação criminosa. De acordo com a Polícia Federal, a reforma custou pouco mais de R$ 1,6 milhão. A força-tarefa da Lava Jato informou que a reforma da casa da Maristela foi financiada com dinheiro desviado das obras da usina nuclear de Angra 3. A denúncia é desdobramento do chamado inquérito dos portos - sobre o Porto de Santos (SP). Temer é réu em duas denúncias na Operação Lava Jato do Rio. O juiz Marcelo Bretas, da 7ª Vara Federal Criminal do Rio de Janeiro, aceitou duas denúncias contra o emedebista, acusado pelos crimes de corrupção passiva, lavagem de dinheiro e peculato. Entre os que participaram da pesquisa, 71,4% também se mostram a favor do Bolsa Família, o principal programa social do Governo Federal. E, apesar do discurso contra a chamada velha política de Bolsonaro, 44,2% ainda acredita que a corrupção está aumentando e 27,7% diz que está diminuindo.",brasil,"
        87% dos brasileiros defendem Temer na prisão, diz pesquisa
          ","A pesquisa Atlas Político, feita com 2.000 pessoas entre os dias 1 e 2 de abril, apontou que 87,1% dos entrevistados se mostraram a favor da prisão do ex-presidente Michel Temer (MDB); o emedebista foi denunciado na Lava Jato em São Paulo e é réu em duas ações no âmbito da operação no Rio",04/04/2019 10:18:00,
Reuters,https://www.brasil247.com/pt/247/mundo/389223/Sindicatos-e-empresas-se-unem-contra-plano-de-austeridade-de-Macri.htm,"Reuters  - Sindicatos argentinos, pequenas empresas e ativistas foram às ruas na região central de Buenos Aires nesta quinta-feira para protestar contra medidas de austeridade do presidente da República, Maurício Macri, que eles culpam por amplificar as dificuldades para os trabalhadores e minar o crescimento econômico. Milhares de manifestantes, observados pela polícia, percorreram vias próximas ao centro da capital argentina carregando cartazes coloridos com slogans pedindo ""trabalho decente"", ""melhores salários"" e ""aumento da produção nacional"". Os líderes da Argentina têm endurecido a política econômica para cumprir as obrigações sob um acordo de 56,3 bilhões de dólares alcançado pelo país em recessão com o Fundo Monetário Internacional (FMI) no ano passado. A inflação acentuada também atingiu fortemente o poder de compra individual. Nesta quinta-feira, várias ruas do centro de Buenos Aires foram cercadas e houve forte presença policial em algumas esquinas. As manifestações aumentaram nos últimos meses. As passeatas regulares aumentaram a pressão sobre o partido no poder, cujo índice de aprovação caiu neste ano, uma preocupação para Macri antes das eleições nacionais em outubro. Apesar de alguns sinais de recuperação e uma esperada forte safra de grãos, a economia argentina tem sido pressionada pelas altas taxas de juros, por um peso fraco e pela inflação a uma taxa anual de mais de 50 por cento. Os críticos de Macri culpam seu programa de austeridade apoiado pelo FMI, destinado a reduzir a dívida pública. O governo de Macri e o FMI afirmam que as medidas são necessárias para reequilibrar a economia. Cidadãos argentinos estão sentindo o impacto da crise, com contas de energia mais altas e baixa demanda doméstica atingindo empresas locais. Cerca de um terço do país vive agora abaixo da linha da pobreza, ao passo que a falta de moradia está aumentando. Juntamente com as manifestações de rua, grupos da oposição peronista no Congresso planejam discutir uma série de projetos de lei para elevar as aposentadorias e controlar os aumentos de preços. Reportagem de Gabriel Burin e Adam Jourdan",mundo,"
        Sindicatos e empresas se unem contra plano de austeridade de Macri
          ","Sindicatos argentinos, pequenas empresas e ativistas foram às ruas na região central de Buenos Aires para protestar contra medidas de austeridade do presidente Maurício Macri, que eles culpam por amplificar as dificuldades para os trabalhadores e minar o crescimento econômico; a manifestação reuniu milhares de pessoas  que percorreram vias próximas ao centro da capital argentina carregando cartazes s com slogans pedindo ""trabalho decente"", ""melhores salários"" e ""aumento da produção nacional""",04/04/2019 16:37:00,
